blend_file,domain,object_name,type,data_name,collections,semantic_base,lod_name,lod_level,vertices,triangles,materials,uv_layers,color_attributes,modifiers,parent,instance_type,instance_collection,lay_asset_key,lay_model,boneSetIndex,colTreeNodeIndex,unknownWorldDataIndex,col_type,surface_type,col_modifier,location,rotation_euler,scale
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.034,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-43.376956939697266,-81.74327087402344,0.6738764047622681]","[-1.5596458911895752,3.3877875804901123,1.0906904935836792]","[1.1130000352859497,1.1130000352859497,1.1130000352859497]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.035,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-44.15032958984375,-85.6104965209961,0.9652162194252014]","[-1.6364692449569702,3.150202751159668,-1.5109106302261353]","[1.1660000085830688,1.1660000085830688,1.1660000085830688]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.036,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-40.65726089477539,-86.28292083740234,1.0464411973953247]","[-1.5675604343414307,3.2009291648864746,0.6416094303131104]","[1.1119999885559082,1.1119999885559082,1.1119999885559082]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.037,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-45.860931396484375,-85.10881805419922,0.9732303023338318]","[-1.5475883483886719,3.3193559646606445,-1.5408377647399902]","[1.1820000410079956,1.1820000410079956,1.1820000410079956]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.038,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-49.528743743896484,-85.65721893310547,1.078761339187622]","[-1.6482641696929932,3.207566976547241,-0.04767249524593353]","[1.1959999799728394,1.1959999799728394,1.1959999799728394]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.039,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-49.5791015625,-83.4133529663086,1.136520266532898]","[-1.5661500692367554,3.1746742725372314,1.1158517599105835]","[1.0880000591278076,1.0880000591278076,1.0880000591278076]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.040,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-51.45185089111328,-81.96331024169922,1.1126984357833862]","[-1.5327509641647339,3.1445844173431396,-0.32601428031921387]","[1.0379999876022339,1.0379999876022339,1.0379999876022339]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.041,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-50.47602462768555,-80.30952453613281,0.9318335056304932]","[1.55301833152771,0.13063929975032806,0.7385072112083435]","[1.0420000553131104,1.0420000553131104,1.0420000553131104]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.042,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-50.14297866821289,-75.27842712402344,0.3260607123374939]","[-1.568724274635315,3.1608641147613525,0.5954341888427734]","[1.180999994277954,1.180999994277954,1.180999994277954]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.043,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-47.746639251708984,-77.83843231201172,0.20528660714626312]","[1.3914505243301392,0.08960270881652832,0.05061623454093933]","[1.1019999980926514,1.1019999980926514,1.1019999980926514]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.044,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-47.38112258911133,-79.79214477539062,0.602576494216919]","[1.3569738864898682,0.12187379598617554,0.14185523986816406]","[1.0750000476837158,1.0750000476837158,1.0750000476837158]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.045,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-47.442771911621094,-81.00569152832031,0.8613734841346741]","[1.4011316299438477,0.09637065976858139,0.2853458821773529]","[1.1799999475479126,1.1799999475479126,1.1799999475479126]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.046,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-47.137332916259766,-83.26554107666016,1.1198183298110962]","[1.5488862991333008,6.2248215675354,-1.2863315343856812]","[1.184999942779541,1.184999942779541,1.184999942779541]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.047,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-45.07979965209961,-78.23788452148438,0.1332915723323822]","[1.5194417238235474,0.12885090708732605,1.017075777053833]","[1.1690000295639038,1.1690000295639038,1.1690000295639038]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.048,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-46.401981353759766,-74.85702514648438,-0.12620627880096436]","[-1.7108581066131592,3.136948347091675,1.405885934829712]","[1.0479999780654907,1.0479999780654907,1.0479999780654907]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.049,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-44.042266845703125,-71.85108947753906,-0.170660138130188]","[1.641668438911438,6.289605617523193,-0.9450247287750244]","[1.034000039100647,1.034000039100647,1.034000039100647]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.050,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-48.094276428222656,-73.86659240722656,0.24022576212882996]","[1.5551539659500122,6.4118194580078125,-0.7026824951171875]","[1.128999948501587,1.128999948501587,1.128999948501587]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.051,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-51.69733810424805,-72.11476135253906,0.2684878408908844]","[1.5684903860092163,-0.0030129540245980024,0.4154089689254761]","[1.0260000228881836,1.0260000228881836,1.0260000228881836]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.052,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-39.718631744384766,-89.06846618652344,1.1133090257644653]","[-1.4490386247634888,3.0557730197906494,-1.038769006729126]","[1.0870000123977661,1.0870000123977661,1.0870000123977661]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.053,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-44.63209533691406,-89.18498992919922,0.9237081408500671]","[1.4613797664642334,0.07514071464538574,1.799139380455017]","[1.0169999599456787,1.0169999599456787,1.0169999599456787]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.054,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-46.634761810302734,-87.75526428222656,0.7414671778678894]","[-1.5670297145843506,3.0956718921661377,0.00389136397279799]","[1.031000018119812,1.031000018119812,1.031000018119812]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.055,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-50.59157943725586,-89.25507354736328,0.7056621313095093]","[-1.578863263130188,3.21968150138855,-1.1878702640533447]","[1.0829999446868896,1.0829999446868896,1.0829999446868896]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.056,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-72.98668670654297,-63.409446716308594,0.4628572165966034]","[1.4988287687301636,-0.08965896815061569,0.9194923639297485]","[1.0080000162124634,1.0080000162124634,1.0080000162124634]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.057,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-70.53857421875,-62.54296112060547,0.9126412868499756]","[1.4950467348098755,-0.1683618277311325,0.3735774755477905]","[1.0260000228881836,1.0260000228881836,1.0260000228881836]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.058,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-69.0622787475586,-63.83218002319336,0.7960231900215149]","[1.4491653442382812,6.305541038513184,-1.557195782661438]","[1.0470000505447388,1.0470000505447388,1.0470000505447388]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03134-Instance.059,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03134,bgd000,,,,,,,"[-69.62835693359375,-66.68096923828125,0.5600530505180359]","[1.4549330472946167,-0.019099008291959763,2.1713733673095703]","[1.1089999675750732,1.1089999675750732,1.1089999675750732]"
CityOfRuinMainField.blend,LAY_ASSET,bgd000_03213,EMPTY,,lay_layAssets,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-38.78369903564453,-23.167882919311523,0.94548100233078]","[-1.576141119003296,3.1890342235565186,0.5983561873435974]","[1.1319999694824219,1.1319999694824219,1.1319999694824219]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-41.81544876098633,-25.81147575378418,1.0218769311904907]","[-1.5310462713241577,3.0920932292938232,-0.8920827507972717]","[1.0210000276565552,1.0210000276565552,1.0210000276565552]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.001,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-43.78842544555664,-25.215656280517578,1.0563219785690308]","[-1.4656975269317627,3.1264307498931885,-0.6081826686859131]","[1.0740000009536743,1.0740000009536743,1.0740000009536743]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.002,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-40.30170440673828,-29.164913177490234,1.2872506380081177]","[-1.5456442832946777,3.170409679412842,1.021702766418457]","[1.1009999513626099,1.1009999513626099,1.1009999513626099]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.003,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-38.7590446472168,-32.498741149902344,1.176689624786377]","[-1.6104350090026855,3.163193941116333,-0.3528616428375244]","[1.1579999923706055,1.1579999923706055,1.1579999923706055]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.004,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-44.1279182434082,-31.412609100341797,0.9797656536102295]","[1.6427868604660034,-0.10552001744508743,0.49487221240997314]","[1.1540000438690186,1.1540000438690186,1.1540000438690186]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.005,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-41.87594223022461,-31.39874267578125,1.1163045167922974]","[-1.5562219619750977,3.012765884399414,1.2411539554595947]","[1.156000018119812,1.156000018119812,1.156000018119812]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.006,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-46.14788818359375,-26.57171058654785,1.1182738542556763]","[-1.62434983253479,3.070786714553833,-1.7192485332489014]","[1.1970000267028809,1.1970000267028809,1.1970000267028809]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.007,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-48.06836700439453,-30.102258682250977,0.9390316605567932]","[-1.5766324996948242,3.0902647972106934,0.736535906791687]","[1.125,1.125,1.125]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.008,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-49.94462966918945,-32.3530387878418,0.6787105798721313]","[-1.7165307998657227,3.1496307849884033,-0.22569508850574493]","[1.1970000267028809,1.1970000267028809,1.1970000267028809]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.009,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-52.619361877441406,-31.998273849487305,0.680164635181427]","[1.6031450033187866,-0.10856331139802933,0.7133908867835999]","[1.1699999570846558,1.1699999570846558,1.1699999570846558]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.010,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-50.953067779541016,-28.655773162841797,0.9042207598686218]","[-1.5850493907928467,3.1257593631744385,0.7222617864608765]","[1.1619999408721924,1.1619999408721924,1.1619999408721924]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.011,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-51.512245178222656,-25.375383377075195,0.6680338382720947]","[-1.4736113548278809,3.0780694484710693,-0.12116018682718277]","[1.0290000438690186,1.0290000438690186,1.0290000438690186]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.012,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-53.5799446105957,-26.668195724487305,0.5860487818717957]","[1.5831058025360107,6.0739030838012695,-0.4297717213630676]","[1.069000005722046,1.069000005722046,1.069000005722046]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.013,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-52.58960723876953,-22.701242446899414,0.32673901319503784]","[1.5257591009140015,6.230983734130859,-0.7110748887062073]","[1.1360000371932983,1.1360000371932983,1.1360000371932983]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.014,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-49.44285202026367,-22.004249572753906,0.6010610461235046]","[1.573599100112915,6.217251300811768,-0.021786659955978394]","[1.0010000467300415,1.0010000467300415,1.0010000467300415]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.015,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-46.93484878540039,-23.42999267578125,0.7822709679603577]","[1.5019594430923462,0.003090210957452655,0.36958882212638855]","[1.1690000295639038,1.1690000295639038,1.1690000295639038]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.016,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-43.66050338745117,-21.93827247619629,0.9131680727005005]","[-1.576420545578003,3.0610151290893555,0.45617690682411194]","[1.190999984741211,1.190999984741211,1.190999984741211]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.017,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-51.45586013793945,-15.26284408569336,0.693328320980072]","[-1.6238244771957397,3.107623815536499,-1.746142864227295]","[1.0210000276565552,1.0210000276565552,1.0210000276565552]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.018,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-48.533138275146484,-17.25725746154785,0.8103952407836914]","[1.5469335317611694,-0.038797613233327866,0.7613219022750854]","[1.1540000438690186,1.1540000438690186,1.1540000438690186]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.019,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-51.277099609375,-18.788272857666016,0.537503182888031]","[1.6647119522094727,6.286231994628906,-0.7361933588981628]","[1.0880000591278076,1.0880000591278076,1.0880000591278076]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.020,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-45.46278381347656,-19.372297286987305,0.911834180355072]","[1.629415512084961,6.3059539794921875,-1.2340658903121948]","[1.097000002861023,1.097000002861023,1.097000002861023]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.021,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-44.29740524291992,-14.739992141723633,1.1370713710784912]","[1.686497449874878,6.22952127456665,-1.2276489734649658]","[1.190999984741211,1.190999984741211,1.190999984741211]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.022,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-41.08595657348633,-17.304641723632812,1.1570062637329102]","[-1.5821760892868042,3.1863667964935303,-0.14465975761413574]","[1.1080000400543213,1.1080000400543213,1.1080000400543213]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.023,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-39.7466926574707,-19.924367904663086,1.0088491439819336]","[-1.6383894681930542,3.1771249771118164,0.7412911057472229]","[1.0609999895095825,1.0609999895095825,1.0609999895095825]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.024,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-43.157470703125,-17.92069435119629,1.170776128768921]","[1.6228234767913818,6.282504081726074,-0.7026004791259766]","[1.1990000009536743,1.1990000009536743,1.1990000009536743]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.025,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-40.849693298339844,-36.68143844604492,0.5606824159622192]","[1.5673776865005493,-0.11531294882297516,0.4736177921295166]","[1.1610000133514404,1.1610000133514404,1.1610000133514404]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.026,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-39.995628356933594,-34.2387809753418,0.8975275158882141]","[-1.7517703771591187,3.21470046043396,-1.171897053718567]","[1.1829999685287476,1.1829999685287476,1.1829999685287476]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.027,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-38.62681198120117,-39.66233444213867,0.5264142751693726]","[1.6506198644638062,-0.0869436115026474,0.8221709132194519]","[1.0700000524520874,1.0700000524520874,1.0700000524520874]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.028,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-41.84815216064453,-39.88569641113281,0.2836102545261383]","[1.5553339719772339,-0.08683662861585617,1.0814317464828491]","[1.0609999895095825,1.0609999895095825,1.0609999895095825]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.029,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-40.01544952392578,-42.835540771484375,0.05978412553668022]","[-1.6574753522872925,3.225379467010498,-1.0546799898147583]","[1.0130000114440918,1.0130000114440918,1.0130000114440918]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.030,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-42.267051696777344,-45.93202209472656,-0.2680639922618866]","[-1.6662378311157227,3.076589822769165,1.2681231498718262]","[1.100000023841858,1.100000023841858,1.100000023841858]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.031,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-44.75830841064453,-42.57288360595703,0.09510013461112976]","[1.5687851905822754,6.323353290557861,-1.2942371368408203]","[1.0379999876022339,1.0379999876022339,1.0379999876022339]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.032,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-48.54719543457031,-43.167415618896484,0.1527281105518341]","[-1.5388449430465698,3.1560723781585693,-0.2226734757423401]","[1.1449999809265137,1.1449999809265137,1.1449999809265137]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.033,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-50.97940444946289,-45.35284423828125,0.22642101347446442]","[1.5681792497634888,-0.0370425246655941,1.2807899713516235]","[1.059999942779541,1.059999942779541,1.059999942779541]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.034,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-44.35891342163086,-37.40007019042969,0.21589235961437225]","[-1.6512941122055054,3.1625518798828125,-0.8349241614341736]","[1.121000051498413,1.121000051498413,1.121000051498413]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.035,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-47.39109420776367,-38.562530517578125,0.03895631432533264]","[-1.6273629665374756,3.1253280639648438,-0.7196575999259949]","[1.1039999723434448,1.1039999723434448,1.1039999723434448]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.036,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-49.67815399169922,-41.80881881713867,0.12354117631912231]","[1.5373343229293823,6.294078350067139,-0.0898226946592331]","[1.1510000228881836,1.1510000228881836,1.1510000228881836]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.037,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-50.20730972290039,-38.55546188354492,0.010980314575135708]","[1.5636627674102783,6.311631202697754,-0.7777156829833984]","[1.187999963760376,1.187999963760376,1.187999963760376]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.038,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-47.912742614746094,-35.34468078613281,0.27074146270751953]","[1.6948305368423462,6.257862567901611,-0.1394181251525879]","[1.093999981880188,1.093999981880188,1.093999981880188]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.039,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-43.674560546875,-33.85960006713867,0.6852375268936157]","[-1.6083651781082153,2.9966354370117188,0.8793615102767944]","[1.1150000095367432,1.1150000095367432,1.1150000095367432]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.040,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-38.80830001831055,-47.06116485595703,-0.43773406744003296]","[-1.5695850849151611,3.0142219066619873,1.4770796298980713]","[1.1410000324249268,1.1410000324249268,1.1410000324249268]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.041,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-38.76411437988281,-49.896358489990234,-0.6800732016563416]","[1.6067314147949219,-0.05055258423089981,0.8705345988273621]","[1.0099999904632568,1.0099999904632568,1.0099999904632568]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.042,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-42.26240539550781,-49.39108657836914,-0.5405731201171875]","[1.5644707679748535,6.381226539611816,-0.3883841931819916]","[1.1510000228881836,1.1510000228881836,1.1510000228881836]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.043,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-45.52499771118164,-51.271240234375,-0.18389523029327393]","[1.4831959009170532,6.343395233154297,-0.831566572189331]","[1.0429999828338623,1.0429999828338623,1.0429999828338623]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.044,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-48.23358917236328,-50.67178726196289,0.02035578526556492]","[1.6303887367248535,0.11529538035392761,0.9792890548706055]","[1.1430000066757202,1.1430000066757202,1.1430000066757202]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.045,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-45.85606384277344,-47.06686782836914,-0.01288605760782957]","[1.603779911994934,6.379367828369141,-0.3462565839290619]","[1.0770000219345093,1.0770000219345093,1.0770000219345093]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.046,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-49.191463470458984,-47.57315444946289,0.14399690926074982]","[-1.631392240524292,3.1390037536621094,0.6919440627098083]","[1.1790000200271606,1.1790000200271606,1.1790000200271606]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.047,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-51.50424575805664,-51.02046203613281,0.15335875749588013]","[1.5210285186767578,0.05442588031291962,0.07376642525196075]","[1.1510000228881836,1.1510000228881836,1.1510000228881836]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.048,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-62.790443420410156,-29.81182861328125,0.725736677646637]","[1.5514678955078125,6.293182849884033,-0.9686151146888733]","[1.0529999732971191,1.0529999732971191,1.0529999732971191]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.049,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-63.64897918701172,-24.08397674560547,0.6383899450302124]","[-1.5529522895812988,3.1011264324188232,-0.9712986350059509]","[1.1119999885559082,1.1119999885559082,1.1119999885559082]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_03213-Instance.050,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_03213,bgd000,,,,,,,"[-64.89810180664062,-26.99116325378418,0.6833568215370178]","[1.5996006727218628,6.253737926483154,-1.2935558557510376]","[1.1480000019073486,1.1480000019073486,1.1480000019073486]"
