index,mesh_name,base_name,source_class,semantic_group,vertices,triangles,material,uv_layers,color_attributes,min_x,min_y,min_z,max_x,max_y,max_z,geometry_hash,engine_action
742,HexGround.271,HexGround,COL,Static collision batch,55,66,,,,-25.45363998413086,-29.86819076538086,-19.47702980041504,-22.846410751342773,-25.13714027404785,-18.7880802154541,1e588adbf5e790d688a7a58b94c63d3205175edc43ca33b50d2fe4d33b80269d,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
743,HexGround.272,HexGround,COL,Static collision batch,46,57,,,,-24.99216079711914,-32.23752975463867,-19.537179946899414,-22.82301902770996,-29.34362030029297,-18.747220993041992,cf11a7aa9eccca9469e61b09d50ce40e14e74c3789092797ad11a7d7da945b13,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
744,HexGround.273,HexGround,COL,Static collision batch,53,44,,,,-30.407470703125,-34.07862091064453,-19.95816993713379,-26.271730422973633,-31.653778076171875,-18.887920379638672,391688b49db151184a11606a70636521ea67d74e1969666d12e13e8ee447361b,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
745,HexGround.274,HexGround,COL,Static collision batch,63,74,,,,-33.07898712158203,-34.842369079589844,-19.829498291015625,-30.285518646240234,-30.096899032592773,-19.01331901550293,948fc86c87357a46c2756c98526dda87978663cb7a16f0e6205fc7221c2e5bd5,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
746,HexGround.275,HexGround,COL,Static collision batch,88,93,,,,-31.27836799621582,-35.53220748901367,-19.695600509643555,-27.596298217773438,-31.653778076171875,-18.900699615478516,a379a4a6a3e7c5d284910cd0227cba0d1373b4661b6bd645a0a8e0dd931adde8,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
747,HexGround.276,HexGround,COL,Static collision batch,96,94,,,,-30.95387840270996,-32.73939895629883,-19.853059768676758,-27.466840744018555,-27.903539657592773,-18.4766788482666,f1d43d9d2eb7d082739abc5d080be3a8c86e8672cc1effaa73e4f011c360621a,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
748,HexGround.277,HexGround,COL,Static collision batch,76,91,,,,-26.006568908691406,-30.645179748535156,-19.782508850097656,-24.142589569091797,-25.13714027404785,-18.649518966674805,01ecc3633fe3f7c16cb8ce347ef5e1563abc3d421bffcb416b840057a70c9c0f,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
749,HexGround.278,HexGround,COL,Static collision batch,81,83,,,,-28.369808197021484,-32.73576736450195,-19.675838470458984,-25.64160919189453,-27.354398727416992,-18.4766788482666,4964de00c9fdcac9e47baae335221728b3d821bf2d12a7fd759d4225fa829a10,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
750,HexGround.279,HexGround,COL,Static collision batch,58,34,,,,-29.55246925354004,-32.70252990722656,-19.792509078979492,-26.724809646606445,-27.354398727416992,-18.789819717407227,a49665c1c50f891fe2efbe8fb7eaf0a47d06835c21f7825846fa449f7f75d067,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
751,HexGround.280,HexGround,COL,Static collision batch,55,57,,,,-26.1368408203125,-32.56033706665039,-19.537179946899414,-24.242780685424805,-29.410419464111328,-18.7945499420166,4623f8c726c1fa834f485dab517edb2f9a3333cb6da88ebf5dceeb3e6371300a,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
752,HexGround.281,HexGround,COL,Static collision batch,93,81,,,,-27.55461883544922,-32.70252990722656,-19.747949600219727,-25.663448333740234,-29.769359588623047,-18.73196029663086,a63047bc531f45a21f0748ebcd2e1a59246c2855aceb663a12a8c4ba6f89613e,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
753,HexGround.282,HexGround,COL,Static collision batch,86,99,,,,-27.55461883544922,-32.60667037963867,-19.565460205078125,-25.642858505249023,-29.30752944946289,-18.701339721679688,99bb6d3050da2fe17b685cdff58759a97fb0363a913fdc79a70c09730b0dc963,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
754,HexGround.283,HexGround,COL,Static collision batch,27,30,,,,-22.372699737548828,-31.36517906188965,-19.649049758911133,-18.652629852294922,-26.548229217529297,-19.059188842773438,c76cd21aba790c5cf04f204d4ef93c00abc0ee8e3e07ac5664152c579d5c1272,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
755,HexGround.284,HexGround,COL,Static collision batch,43,61,,,,-25.2355899810791,-32.75025939941406,-19.609859466552734,-20.731689453125,-28.643310546875,-18.725299835205078,90d2435c0dab7b6a7fd32847ec49a6b4a4398a4cba704f9b6ca71d44bfacaaf3,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
756,HexGround.285,HexGround,COL,Static collision batch,90,97,,,,-32.5782470703125,-32.72861862182617,-19.99835968017578,-29.295127868652344,-28.31595802307129,-18.81911849975586,1eff24d20bb37d7952cf65830ba9ad497cc9ee41a460ee12fb67dc37f269d659,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
757,HexGround.286,HexGround,COL,Static collision batch,66,70,,,,-28.220048904418945,-34.889129638671875,-19.994470596313477,-26.32910919189453,-31.94845962524414,-18.883459091186523,ff30d9f1be0ca3d735be58412c96ea891f413abcf3628e6d32e87b79e2d04dde,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
758,HexGround.287,HexGround,COL,Static collision batch,46,45,,,,-29.4853572845459,-44.46573257446289,-19.711589813232422,-23.37091064453125,-35.645729064941406,-19.234729766845703,0b13aabd6a2b04323c3651055a1d49cfaeadd2edec1f3ef253130145ccad1472,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
759,HexGround.288,HexGround,COL,Static collision batch,71,67,,,,-26.449499130249023,-36.59354019165039,-19.715139389038086,-15.14468002319336,-29.641429901123047,-18.725299835205078,1b8ab637a8231e660f389949adbbc926247df7a82dd697b5b324bd2efd61e06e,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
760,HexGround.289,HexGround,COL,Static collision batch,58,58,,,,-30.04121971130371,-30.626359939575195,-19.95458984375,-27.460519790649414,-27.430728912353516,-19.12105941772461,d45be704eb95c77bbc95ff569416ebdf74879409934d08f063df1be674aceceb,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
761,HexGround.290,HexGround,COL,Static collision batch,41,50,,,,-26.919029235839844,-35.333702087402344,-19.61709976196289,-25.405128479003906,-32.18244934082031,-18.939498901367188,d53b627d9badb050dfbf893864b6f3a494275a2156b2a5eae3e4bbc626245571,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
762,HexGround.291,HexGround,COL,Static collision batch,107,113,,,,-35.22039794921875,-71.30486297607422,-19.721920013427734,-27.552509307861328,-62.78623962402344,-19.216960906982422,e3e786c33c4692bb8ea4277b58f13d116972bbcccf4acccb9e3273ef9c3bfc63,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
763,HexGround.292,HexGround,COL,Static collision batch,36,33,,,,-38.471797943115234,-70.96720886230469,-19.66727066040039,-34.95954132080078,-62.78623962402344,-19.314870834350586,608cf003d6fbb57bfb68ff6a730b4f4785c3118a3bdea63e8aa2a631ec231d26,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
764,HexGround.293,HexGround,COL,Static collision batch,44,39,,,,-45.1898078918457,-79.40123748779297,-19.669279098510742,-38.39762878417969,-69.42865753173828,-19.314870834350586,da508b9cbe559c5632b891a8d99b8366295f61a0543127c85f4d14c6e6f2109b,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
765,HexGround.294,HexGround,COL,Static collision batch,63,60,,,,-41.87470245361328,-71.5191650390625,-19.68109893798828,-36.18601989746094,-66.04335021972656,-19.28223991394043,7c78a6201b4f5648124acf705adf60de938d6c82f691b275f8513b23c7f2e5e9,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
766,HexGround.295,HexGround,COL,Static collision batch,40,40,,,,-38.46957778930664,-79.44291687011719,-19.685298919677734,-33.932308197021484,-72.83256530761719,-19.3221492767334,3a0983500070a531cc4aeef9591f2d776a06ecb6c73964fabe83856a62747aee,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
767,HexGround.296,HexGround,COL,Static collision batch,63,62,,,,-35.242427825927734,-75.5242919921875,-19.7081298828125,-25.840160369873047,-71.9983901977539,-19.294519424438477,0b1ff5aff83bb0da7aff678649fd0faff99344cb6ab0b918b3ad63fd4928abae,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
768,HexGround.297,HexGround,COL,Static collision batch,64,60,,,,-35.19269943237305,-82.70767211914062,-19.67896842956543,-25.817819595336914,-72.91452026367188,-19.2049503326416,2cae8fb73fa10304975c91539ee41f427f04c39191f26df306757852e7e81627,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
769,HexGround.298,HexGround,COL,Static collision batch,57,55,,,,-28.595590591430664,-71.4609603881836,-19.6694393157959,-15.150419235229492,-66.0627212524414,-19.16067886352539,78ed14d18ae0f955fc3165e51b8878f3a65b1ac0de96d54eda9ad240ee39acd4,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
770,HexGround.299,HexGround,COL,Static collision batch,64,66,,,,-28.521650314331055,-79.36900329589844,-19.670928955078125,-21.810049057006836,-69.46810913085938,-19.275819778442383,7aefc4ee380bc35df7f759484644a08cf3f3a6119410916d570bf03f100054d5,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
771,HexGround.300,HexGround,COL,Static collision batch,9,8,,,,-28.593130111694336,-82.77737426757812,-19.66727066040039,-25.19816780090332,-79.29931640625,-19.314870834350586,eb04f8834e2bc18bdda41d9b17faf66542605e79217b291b9bfcf16e1322587d,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
772,HexGround.301,HexGround,COL,Static collision batch,61,66,,,,-31.821489334106445,-56.28080749511719,-19.679399490356445,-23.534698486328125,-49.42111587524414,-19.298648834228516,d5dd7c268df0e4c05e3bcc03facc89c2533bb27c601d8ecee56ce1bcb80411f3,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
773,HexGround.302,HexGround,COL,Static collision batch,57,57,,,,-31.842470169067383,-49.458187103271484,-19.70220947265625,-26.583778381347656,-42.76295852661133,-19.28223991394043,138d88826256039ca27df5d1c4e161c14961c28ca72b42905eccdd2a1d4658ad,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
774,HexGround.303,HexGround,COL,Static collision batch,54,54,,,,-24.525869369506836,-41.45002746582031,-19.69158935546875,-17.9639892578125,-36.186859130859375,-19.290828704833984,ca27af4d2521129afcbb596099626590942af376de14893d480a8216598377ec,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
775,HexGround.304,HexGround,COL,Static collision batch,48,42,,,,-15.328659057617188,-52.84178924560547,-19.697608947753906,-8.557979583740234,-36.06814956665039,-19.335519790649414,3ed3fa9ab6e4ba952ef713130538f153c64d62012f6903978a4e4b3730c1a5af,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
776,HexGround.305,HexGround,COL,Static collision batch,62,63,,,,-18.558229446411133,-56.18486785888672,-19.70220947265625,-14.890589714050293,-36.21331024169922,-19.298648834228516,6c1a0c1b548c58d8c4cc35a0046b525e76df74b441668b3837534b13e7bec624,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
777,HexGround.306,HexGround,COL,Static collision batch,48,48,,,,-26.80970001220703,-67.37279510498047,-19.692949295043945,-15.16685962677002,-56.06736755371094,-19.28023910522461,4ed38a989e534d1301d23a6e46dd415793aef95434c6d81a6c6c42b3ec11b27d,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
778,HexGround.307,HexGround,COL,Static collision batch,52,53,,,,-25.13079071044922,-56.34861755371094,-19.70220947265625,-18.368349075317383,-49.54018020629883,-19.298648834228516,97bfb49f29ec2ac569ef2def3fca2d2eb39c79e2fe9f5a21277999c073d50196,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
779,HexGround.308,HexGround,COL,Static collision batch,60,67,,,,90.89116668701172,-0.2680699825286865,19.16048812866211,94.9975357055664,3.3415300846099854,20.64072036743164,1709a77d0b519bdf00484b6b4f0e1af67c9bfe28079e412a668614a9892719c6,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
780,HexGround.309,HexGround,COL,Static collision batch,35,35,,,,87.29148864746094,-1.4623299837112427,18.532649993896484,95.13370513916016,1.150899887084961,20.630300521850586,e4343196c4b3b2cd808a70d10bd5d09e6af5a08104c67ce9777f70bc60650a8c,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
781,HexGround.310,HexGround,COL,Static collision batch,53,59,,,,89.77571868896484,-0.29385998845100403,19.107749938964844,91.97554779052734,3.3415300846099854,20.284160614013672,b0a8225792f9887a7042cabb5f5bc2217174633c8366dcdbf627f9cabe5426d4,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
782,HexGround.311,HexGround,COL,Static collision batch,28,33,,,,88.52113342285156,-0.37060999870300293,19.01582908630371,90.28935241699219,2.617460012435913,20.27804946899414,a79e59e108fcbba9a8f910770521db7c6749a373f874aa1605b642121a0dc6e5,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
783,HexGround.312,HexGround,COL,Static collision batch,25,29,,,,85.67007446289062,-0.25158998370170593,18.28853988647461,89.66173553466797,1.7478100061416626,19.789949417114258,0e02aa629e7ca9aaa2e49d293e992bad3eb66678fe823827b2b40ca0ae5a2b65,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
784,HexGround.313,HexGround,COL,Static collision batch,5,3,,,,87.87913513183594,-1.9033499956130981,18.711349487304688,89.153564453125,-0.25158998370170593,19.577999114990234,ab867c1ca39008719677d5b21b2437eff08519ce5ae3a0169392ce310395c0d7,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
785,HexGround.314,HexGround,COL,Static collision batch,41,50,,,,87.87913513183594,-3.178039789199829,18.711349487304688,94.52117156982422,0.10956999659538269,20.630300521850586,27e775cef14769bbef4aab427ef9576458bc2f298c85ec11f48b09c10096b3d4,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
786,HexGround.315,HexGround,COL,Static collision batch,37,55,,,,99.45179748535156,24.26972770690918,21.51028060913086,134.072021484375,26.141489028930664,34.78532028198242,55fabd45889959519f0e065d26f8dcf0f531cf983e5e9dc364e937a5914ac045,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
787,HexGround.316,HexGround,COL,Static collision batch,57,88,,,,125.17610168457031,22.053829193115234,25.754108428955078,134.072021484375,26.141489028930664,35.41801834106445,266d352c200773a7ad171005df95d7a675615c236ac4e5cfc67cf8bc47d63f8c,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
788,HexGround.317,HexGround,COL,Static collision batch,87,130,,,,72.39461517333984,22.09202766418457,17.090259552001953,90.15203857421875,26.194120407104492,27.493898391723633,66e393621362ded6c5a0457b49b4ef902ad16525036c6044f3e97d1d1790986e,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
789,HexGround.318,HexGround,COL,Static collision batch,59,61,,,,40.34067916870117,-6.756400108337402,4.386359691619873,111.62187957763672,-0.9573299884796143,28.415428161621094,f8c7c2ac489f96aa9ea469fd21acb85992ec668585ce5170f6bb230dd7276437,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
790,HexGround.319,HexGround,COL,Static collision batch,30,35,,,,73.08409881591797,-2.843259811401367,17.53438949584961,91.16697692871094,-0.9206500053405762,27.16830062866211,832a58b9bc4607386c1626cef86f70b6d00cfeccedd7e58549f081e6a9f968c7,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
791,HexGround.320,HexGround,COL,Static collision batch,80,125,,,,53.360408782958984,-3.1794400215148926,13.665289878845215,81.0114517211914,1.415239930152893,25.157958984375,1c2b004abedbe723e103e8567d00f6369484d93b6115bf2b0034b53f6594185a,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
792,HexGround.321,HexGround,COL,Static collision batch,52,90,,,,96.11872863769531,-3.156010150909424,21.210580825805664,131.85972595214844,1.0607800483703613,34.22998046875,f5f3669e05230c2dec9c331e1312eadad805fad16610cc5944817a00ca64c11d,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
793,HexGround.322,HexGround,COL,Static collision batch,73,102,,,,116.8525390625,-3.156010150909424,25.995079040527344,131.85972595214844,0.83160001039505,34.22998046875,20cc3c70f2d41dcceb7b8749bd93c719aab329c149cd24ea8c93f2244ccdeaf0,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
794,HexGround.323,HexGround,COL,Static collision batch,59,69,,,,38.214508056640625,-19.973859786987305,-5.132709980010986,43.742767333984375,-2.5371499061584473,3.336519956588745,f11e871c7e8f8db50522b2a8040db85c03674bb36d3219d753f9bafddc786a65,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
795,HexGround.324,HexGround,COL,Static collision batch,53,53,,,,38.78770065307617,-19.973859786987305,0.7016199827194214,51.75157928466797,-2.3302600383758545,11.21834945678711,b4974b3c93801306fc358406b2d93fc19c4281499a9be5c59534a1c76e0c9ce8,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
796,HexGround.325,HexGround,COL,Static collision batch,6,2,,,,34.74256134033203,-32.76314926147461,-12.591559410095215,39.43960952758789,-17.233890533447266,-4.857309818267822,a6bcc4e6c677693cf177a9635878619640c20d3cd46b87182a574553f0721b6f,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
797,HexGround.326,HexGround,COL,Static collision batch,29,31,,,,35.112728118896484,-32.76314926147461,-10.880059242248535,39.6507682800293,-12.421429634094238,-1.4208999872207642,c79c5dcbccdaf1355233b901abfd521e9c760abe00d841fe7498088f82ef4599,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
798,HexGround.327,HexGround,COL,Static collision batch,20,24,,,,7.086190223693848,-32.76314926147461,-12.591559410095215,35.371620178222656,3.1572799682617188,8.277420043945312,426f188d714ce6a4d5dfe5f6ae3036f69db9b7aa6430b300e53191a438bdced0,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
799,HexGround.328,HexGround,COL,Static collision batch,4,2,,,,15.515359878540039,2.1613099575042725,6.566709995269775,15.933229446411133,3.1572799682617188,8.277420043945312,f99634dac825b6476a503c6e3c7e1f43b4ff04b40a09ab92bec91a7389e4dfa8,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
800,HexGround.329,HexGround,COL,Static collision batch,4,2,,,,7.086190223693848,-26.837509155273438,-8.795780181884766,7.715250015258789,-25.74666976928711,-7.080629825592041,8f3cd7ae565789aa9b65d09c29528e6611a49d50d1966ca2dc257e9731570808,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
801,HexGround.330,HexGround,COL,Static collision batch,12,20,,,,-8.634639739990234,-30.14493751525879,-19.677759170532227,-1.3438199758529663,-20.27573013305664,-12.022259712219238,b20ae384f394de2cfdb2189fc44b77fef9e87886564e9e9f0250835b44928904,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
802,HexGround.331,HexGround,COL,Static collision batch,16,16,,,,-34.3608283996582,-101.19005584716797,-19.7177791595459,-26.81462860107422,-85.0424575805664,-12.06227970123291,363fa840dcf452339064bb57f9c86a536e0ece8398885b9ec365cd585129ed0e,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
803,HexGround.332,HexGround,COL,Static collision batch,16,18,,,,-26.81462860107422,-101.19005584716797,-19.7177791595459,-24.491621017456055,-85.0424575805664,-12.06227970123291,cdcf961efabaffd7d2bec21a1668a2b53c7496e3bc1ae253f8a258d0a7197311,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
804,HexGround.333,HexGround,COL,Static collision batch,8,4,,,,-34.3608283996582,-101.19005584716797,-19.7177791595459,-34.3608283996582,-85.0424575805664,-12.06227970123291,0ef839e1628243c2739fa4c8335adaff77aeed61c1ac6a3c5cf444421e2b62c6,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
805,HexGround.334,HexGround,COL,Static collision batch,4,2,,,,-26.81462860107422,-86.10077667236328,-19.7177791595459,-24.491621017456055,-85.0424575805664,-12.06227970123291,fc97db17b3adb9de7c9706bf4833b59abc53081d732cf59fd71af8a6366bf8dd,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
806,HexGround.335,HexGround,COL,Static collision batch,49,77,,,,117.53746032714844,22.060039520263672,24.54669952392578,123.43804168701172,26.00860023498535,31.365018844604492,867cc1c190fc8cd638c3e1164a9972735d4de8aa395af87ca80c9b9997d2800a,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
807,HexGround.336,HexGround,COL,Static collision batch,34,48,,,,113.90019226074219,21.76702880859375,23.728429794311523,118.87611389160156,25.853750228881836,32.22195053100586,a69830aff474f65cf4f6f73b43ac018b69a5e867544e85375925c9f373499185,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
808,HexGround.337,HexGround,COL,Static collision batch,39,50,,,,119.98493957519531,22.053829193115234,25.658849716186523,131.72103881835938,25.93301010131836,29.713138580322266,422dd23911bd71a285b2824100039733a1f45bd99cf7311446a4618c477d943a,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
809,HexGround.338,HexGround,COL,Static collision batch,52,51,,,,73.99720764160156,23.92234992980957,16.71278953552246,83.57658386230469,25.824918746948242,21.293798446655273,a5243ed3de89fdd29cc5a9cdf4d037701d78d9489bce59d6590a763b6de0d5d2,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
810,HexGround.339,HexGround,COL,Static collision batch,55,61,,,,74.00212860107422,22.09202766418457,16.952110290527344,87.91033172607422,25.904808044433594,22.354318618774414,2dec927ae4252a8c312d9187fe2d788c8ff77cb75d2d059f772987e5e974cf48,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
811,HexGround.340,HexGround,COL,Static collision batch,21,18,,,,83.93831634521484,-0.10604000091552734,18.446229934692383,89.40863037109375,25.770160675048828,21.434560775756836,a96990451719cc58db3fe9c7f2508f386982fee739930173bd1e28af20b1186d,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
812,HexGround.341,HexGround,COL,Static collision batch,45,63,,,,101.39134216308594,21.90699005126953,21.82832908630371,105.83114624023438,25.67414093017578,29.880939483642578,a1c3751a8ed50ad1c25750452d5ce3b901e9dc10d46370752ee6204e6e50b8c5,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
813,HexGround.342,HexGround,COL,Static collision batch,24,26,,,,74.40496063232422,22.0089111328125,16.71278953552246,75.8734130859375,25.552579879760742,19.7915096282959,6d8d31a25ee1b4b1dfcccaacc7421933426e18ae20b1f4f63f0f12c6172df0b4,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
814,HexGround.343,HexGround,COL,Static collision batch,57,51,,,,74.90096282958984,0.7328099608421326,16.975000381469727,89.40863037109375,25.665239334106445,19.74439811706543,92ce579ac071d5c846e9013440c60c84e02fca473845e8ab348d13fcf501f9b8,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
815,HexGround.344,HexGround,COL,Static collision batch,31,41,,,,102.52667999267578,21.685428619384766,21.82832908630371,106.66654205322266,25.3839111328125,25.80586814880371,3dc99dbd307c6fb22c2a4e6707c0106a1aae910256ac21299d61394f753cf2df,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
816,HexGround.345,HexGround,COL,Static collision batch,35,43,,,,103.97035217285156,-0.23326998949050903,22.661239624023438,110.92534637451172,25.448869705200195,31.058368682861328,059e1885807f4d9cf34c8e9d5e61a2e76733f929eaaae598e1e66e1dbb8917f2,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
817,HexGround.346,HexGround,COL,Static collision batch,51,68,,,,109.9399185180664,-0.3322100043296814,23.059749603271484,113.60111236572266,24.880939483642578,31.25210952758789,f71748eec922d2538a5bf7f658bfe79f58a99cfec419cfb77c0069aede335031,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
818,HexGround.347,HexGround,COL,Static collision batch,44,51,,,,109.9399185180664,-0.3322100043296814,23.059749603271484,116.13056182861328,8.221209526062012,25.29701805114746,4cdae59958265205b145581c5252242d2715e7e05c0e31e45c213026d992a593,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
819,HexGround.348,HexGround,COL,Static collision batch,55,59,,,,113.92923736572266,-0.29256999492645264,23.74690818786621,120.31356048583984,3.945509910583496,25.300048828125,2ecc926d608573cc8f43fb5a221811368dff7ddc524ee37c5fc30e06915b1ee5,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
820,HexGround.349,HexGround,COL,Static collision batch,53,52,,,,113.76063537597656,-0.3226799964904785,23.866878509521484,122.58030700683594,3.9356298446655273,25.800800323486328,747d0b508a707781ea7a97e0f78ae9b63b132d3af3065889688c706611ecfd8b,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
821,HexGround.350,HexGround,COL,Static collision batch,84,110,,,,113.7215805053711,-0.34654998779296875,23.7820987701416,129.91224670410156,2.3820700645446777,31.17201805114746,14afd7a7327d418b7e07089f8b4ca4d9a2be2921c1a92b0b6056cad3ab76e29d,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
822,HexGround.351,HexGround,COL,Static collision batch,5,4,,,,100.02085876464844,0.11277999728918076,21.078840255737305,100.39642333984375,1.0607800483703613,22.05204963684082,3568677ee1118a5c8c26ce6af9b018235fd81ec71baed82c6946bd2ecc05196b,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
823,HexGround.352,HexGround,COL,Static collision batch,24,33,,,,87.21205139160156,-1.4617899656295776,19.431249618530273,89.40863037109375,1.013319969177246,24.139938354492188,d6b931de34232045393dd2bfc64b0b9fd7ad4e9c79855da6fcf3500ad90ab3e8,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
824,HexGround.353,HexGround,COL,Static collision batch,52,62,,,,113.92923736572266,-1.3947900533676147,23.82901954650879,123.3235092163086,1.318560004234314,27.37691879272461,292de0234fdec8c92bb402a21049e75ce981caf3ba4f6e0e64d2928e8aade39a,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
825,HexGround.354,HexGround,COL,Static collision batch,49,68,,,,108.05789184570312,-1.4649899005889893,22.924579620361328,114.11386108398438,1.006369948387146,27.6376895904541,521341dd84502dacf37a3b11ec9a34b0349d8a8d954be9aa25681372301b3238,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
826,HexGround.355,HexGround,COL,Static collision batch,77,96,,,,114.10735321044922,-1.4650700092315674,24.371707916259766,129.86680603027344,0.83160001039505,33.75851821899414,dc3c49d564d23418cc2a5e125a6730fa0800802dd63bb55be708cc2f180a7424,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
827,HexGround.356,HexGround,COL,Static collision batch,57,77,,,,111.62187957763672,-1.4649899005889893,23.631168365478516,115.20952606201172,0.6348799467086792,30.001779556274414,44233a05b9ff8d24825e99fed2459e7a83d537296acb859753739e80194dddfa,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
828,HexGround.357,HexGround,COL,Static collision batch,49,53,,,,111.83685302734375,-2.9759600162506104,23.551088333129883,117.72891998291016,-0.28304001688957214,28.595748901367188,f5a0d5aa6b4c2143b57488ba78f6caff3096ab6f717e80e98fc324ea8fe7ec4e,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
